User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives
1697,245,1.142807461822481,111,Macroeconomics,Text,Gain new skills
1697,1953,4.367798946974349,103,Deep Learning,Text,Gain new skills
1698,963,4.562236022487668,76,Mechanical Engineering,Interactive,Personal interest
1698,800,2.84969337179882,46,Agriculture,Text,Gain new skills
1698,383,3.7757952767570457,46,Developmental Psychology,Interactive,Advance career
1698,647,2.394753042236254,120,Organizational Behavior,Interactive,Gain new skills
1698,1938,3.4924749474229695,90,Law,Video,Advance career
1698,1195,2.186814605730189,39,Operations Management,Interactive,Advance career
1698,1934,3.7506947423085877,35,Pharmacology,Interactive,Advance career
1698,542,2.9799125299528337,10,Industrial Psychology,Interactive,Gain new skills
1698,507,1.7096235148236447,50,Nanotechnology,Interactive,Personal interest
1698,1892,4.265467845430823,50,International Relations,Interactive,Advance career
1699,380,1.6152710144467548,70,Paleontology,Text,Personal interest
1699,398,4.593789166135524,6,Medicine,Text,Advance career
1699,1725,3.070086864993836,29,Fashion Design,Interactive,Advance career
1699,157,1.4104271444444625,22,Architecture,Interactive,Advance career
1699,437,2.0197040784343527,58,Forensic Science,Video,Advance career
1699,1331,3.106659196270611,29,Social Media Management,Text,Personal interest
1699,694,3.1538012971201774,104,Linguistics,Text,Advance career
1699,1804,2.1690164118349116,102,Supply Chain Management,Video,Gain new skills
1699,204,2.2078201391709724,24,Materials Science,Text,Gain new skills
1699,1738,2.9221047736397563,100,Public Relations,Text,Gain new skills
1699,434,3.235876999837185,32,Nutrition,Video,Advance career
1699,7,4.429864858196625,104,Biology,Video,Gain new skills
1699,1788,1.4744751194865962,81,Brand Management,Video,Gain new skills
1699,747,2.4965678093891497,81,Developmental Psychology,Interactive,Personal interest
1699,1913,1.189167963500748,73,Software Engineering,Text,Advance career
1700,186,4.914475185964719,22,Data Science,Text,Advance career
1700,1849,1.471750309772994,48,Social Media Management,Text,Advance career
1700,1694,2.4332190368921904,13,Film Studies,Interactive,Advance career
1700,75,2.8478966532256678,19,Urban Planning,Interactive,Gain new skills
1700,1547,4.9585306717060025,35,Linguistic Anthropology,Video,Advance career
1700,1174,2.64197659741684,5,Mechanical Engineering,Text,Personal interest
1700,1705,3.7772354101602343,61,Microeconomics,Interactive,Advance career
1700,1817,4.695838695582501,15,Cryptography,Text,Gain new skills
1700,1053,4.935994392607009,112,Development Studies,Video,Gain new skills
1700,1361,4.610776729450025,8,Urban Planning,Video,Personal interest
1701,949,2.794627228727144,65,Industrial Psychology,Interactive,Advance career
1701,1721,2.208059519814086,50,Ethics,Video,Gain new skills
1701,1548,1.1297910656120354,12,Cognitive Science,Video,Advance career
1701,432,1.8590345902824064,78,Information Technology,Text,Personal interest
1701,412,3.973389706768859,8,Quantum Mechanics,Text,Advance career
1701,768,1.857110992024778,115,Human Resources Management,Video,Personal interest
1701,238,1.4213006277206266,94,Photography,Interactive,Advance career
1701,800,3.9036128739481395,109,Cultural Studies,Text,Gain new skills
1701,1178,4.192521088662453,39,Sports Science,Interactive,Personal interest
1702,971,4.533198599034602,33,Deep Learning,Interactive,Gain new skills
1702,98,3.7877979055233424,28,Deep Learning,Video,Personal interest
1702,476,4.202014818949831,64,Ethics,Video,Advance career
1702,60,4.743097672583401,96,Linguistic Anthropology,Interactive,Personal interest
1702,1115,2.914035939314133,84,Cultural Studies,Text,Gain new skills
1702,1055,4.308354978553746,18,Religious Studies,Interactive,Personal interest
1702,1433,4.775594800429215,89,Data Science,Interactive,Personal interest
1702,1113,1.9239504671506693,37,Mathematics,Interactive,Gain new skills
1702,1021,2.0953301919032876,87,Data Science,Video,Advance career
1703,1283,3.1316890120903182,120,Public Health,Text,Personal interest
1703,229,1.7640279503863678,58,Law,Text,Personal interest
1703,633,4.147908828526406,93,Public Relations,Video,Advance career
1703,1009,2.5323989797900133,108,Graphic Design,Video,Gain new skills
1703,303,3.4917478124530934,37,Entrepreneurship,Interactive,Personal interest
1703,721,2.3896660849319487,99,Graphic Design,Interactive,Personal interest
1703,946,4.166371718566163,21,Human Rights,Text,Advance career
1703,1301,1.9782240283016286,113,International Relations,Text,Personal interest
1703,51,1.0471822408630307,76,Electrical Engineering,Interactive,Personal interest
1703,1148,3.441334932178883,101,Marketing,Text,Advance career
1703,982,4.7207111276142815,15,Cybersecurity,Interactive,Advance career
1703,1612,3.580797951942163,78,Public Relations,Video,Gain new skills
1703,695,4.361336795244149,109,Supply Chain Management,Text,Personal interest
1704,1582,3.4546397002015516,51,Materials Science,Video,Advance career
1704,393,1.2750773323980904,117,Agriculture,Text,Advance career
1704,164,3.823264343390713,84,Macroeconomics,Interactive,Advance career
1704,602,2.12848250164941,89,Anthropology,Video,Gain new skills
1704,459,4.291134109379707,84,Business Administration,Text,Gain new skills
1705,1271,1.8371726083243085,25,Paleontology,Text,Gain new skills
1705,458,3.7680740612160655,32,Music Theory,Text,Advance career
1705,551,2.0932698406724723,78,Urban Planning,Video,Personal interest
1705,280,2.9579678133868907,104,Business Administration,Text,Advance career
1705,1299,2.243915751846747,74,Mechanical Engineering,Video,Advance career
1705,1580,1.539267706674683,45,Anthropology,Interactive,Personal interest
1706,896,2.1038305169401075,68,Neurobiology,Video,Advance career
1706,560,3.729296432643961,47,Engineering,Video,Gain new skills
1706,770,4.907903604485803,100,Chemistry,Text,Personal interest
1706,1135,4.176993267209241,101,Developmental Psychology,Text,Gain new skills
1706,870,2.1120687463541286,98,Cryptocurrency Trading,Text,Gain new skills
1706,342,1.872102958122079,114,Behavioral Economics,Interactive,Advance career
1706,844,1.0941273274097134,104,History,Video,Personal interest
1706,162,1.7618888430751465,99,Engineering,Video,Gain new skills
1706,1789,3.5028612680739863,50,Paleontology,Text,Personal interest
1706,1307,4.721590746341564,64,Fashion Design,Text,Advance career
1706,1744,1.0650039507866071,15,Agriculture,Text,Advance career
1706,1479,1.2583391821655359,93,Geology,Text,Gain new skills
1706,311,3.4082190512290484,10,Civil Engineering,Text,Gain new skills
1707,1151,4.271383262069817,17,Psychology,Interactive,Gain new skills
1707,1452,1.0220475142862102,15,Urban Planning,Video,Personal interest
1707,1501,1.6904237222003742,88,Literature,Interactive,Gain new skills
1707,226,3.5729957316629766,45,Behavioral Economics,Video,Personal interest
1707,259,4.399379234129235,65,Macroeconomics,Text,Advance career
1707,1423,4.353334986388494,47,Wilderness Survival,Text,Gain new skills
1707,1148,4.7164504794104545,97,Industrial Psychology,Video,Personal interest
1707,139,1.4412982856149217,78,Cognitive Science,Video,Advance career
1708,244,1.479279591851562,41,Graphic Design,Video,Personal interest
1708,147,2.615810168948912,91,Game Theory,Text,Personal interest
1708,1605,2.7151805948308474,71,Microeconomics,Text,Gain new skills
1708,561,4.977982955156497,53,Civil Engineering,Interactive,Gain new skills
1708,1351,3.6926432944787067,113,Social Media Management,Text,Advance career
1708,1447,3.6907906490315328,27,Organizational Behavior,Interactive,Advance career
1708,1271,1.9230440836497684,114,Music Theory,Video,Advance career
1708,1634,1.296820562246395,44,Zoology,Text,Gain new skills
1708,458,2.438933586809022,35,Neurobiology,Text,Gain new skills
1708,981,4.286011776263148,93,Pharmacology,Interactive,Advance career
1709,1739,4.894837092571951,43,Geology,Interactive,Advance career
1709,1352,2.722730340493056,54,Choreography,Text,Advance career
1709,1376,3.767063378338409,59,Economics,Video,Advance career
1709,532,1.6584429429089056,96,Microeconomics,Text,Personal interest
1709,560,2.7001055943506103,103,Environmental Science,Text,Gain new skills
1709,191,3.61820903248949,38,Entrepreneurship,Video,Personal interest
1709,1448,4.917786473109617,21,Development Studies,Text,Gain new skills
1709,1447,2.204632960198902,63,Mechanical Engineering,Interactive,Advance career
1709,698,3.0253726020434137,31,Software Engineering,Text,Personal interest
1709,1569,1.8444695691918769,119,Renewable Energy,Video,Gain new skills
1709,1022,2.889773847073775,69,Behavioral Economics,Text,Advance career
1709,115,4.636409988316183,51,Interior Design,Interactive,Personal interest
1710,848,4.433347813307467,110,Cognitive Science,Text,Personal interest
1710,534,4.459236330911316,96,Public Relations,Text,Personal interest
1710,968,4.863432275878594,91,Mechanical Engineering,Interactive,Personal interest
1710,1755,2.09368923100007,119,Human Resources Management,Interactive,Personal interest
1710,853,2.210378825731614,89,Pharmacology,Video,Gain new skills
1710,428,3.4351307968579974,11,Supply Chain Management,Text,Gain new skills
1710,150,3.917345152347174,47,Art History,Interactive,Gain new skills
1710,1472,3.253632028650446,18,Supply Chain Management,Video,Personal interest
1710,1696,3.6424958601262927,47,Theater Arts,Interactive,Gain new skills
1710,492,1.2599724633168492,37,Data Science,Video,Advance career
1710,1061,1.7138219261704735,81,Physics,Video,Advance career
1711,952,3.9711787524513693,104,Wilderness Survival,Interactive,Personal interest
1711,1155,2.9322840776077963,92,Aerospace Engineering,Interactive,Advance career
1711,1576,4.716642313773004,50,English Language,Video,Personal interest
1711,1842,3.3564329894186806,35,Marketing,Video,Personal interest
1711,1092,4.816261196248757,99,Geography,Text,Personal interest
1711,136,4.15438206653787,63,Deep Learning,Text,Advance career
1711,1589,1.1264977652847032,38,Physics,Video,Advance career
1711,1921,3.3982564518974385,32,Operations Management,Text,Advance career
1711,1918,2.7126455987757176,81,Development Studies,Text,Personal interest
1711,1216,2.855503759817977,36,Organizational Behavior,Text,Personal interest
1712,1057,2.8190260982453514,74,Art History,Interactive,Gain new skills
1712,693,3.4650563421055622,90,Graphic Design,Text,Advance career
1712,41,4.482752062224946,82,Data Science,Interactive,Gain new skills
1712,1154,3.9209952775520134,70,Photography,Video,Advance career
1712,118,3.766502186897833,33,Behavioral Economics,Video,Advance career
1713,1042,1.6197376517052544,20,Artificial Intelligence,Video,Personal interest
1713,1870,4.968519699981144,101,Operations Management,Text,Gain new skills
1713,1189,4.209417526587237,90,Photography,Interactive,Gain new skills
1713,1606,2.8825193629814643,24,Game Design,Video,Personal interest
1713,1154,4.400160179950147,78,Electrical Engineering,Text,Advance career
1713,1456,1.4669492271440512,24,Sports Science,Text,Advance career
1713,1264,1.182127710194444,85,Paleontology,Video,Advance career
1713,1309,3.0467059626653707,73,Journalism,Text,Personal interest
1713,167,1.8156788103941288,87,Cryptocurrency,Text,Personal interest
1713,1334,3.2186362177487022,29,Photography,Video,Gain new skills
1713,1133,3.663679145006718,70,Pharmacology,Video,Personal interest
1713,1178,1.616060181633682,41,Music Theory,Video,Personal interest
1713,478,2.5188270278799822,107,Communication Studies,Interactive,Personal interest
1713,1891,3.189044398603001,52,Physics,Text,Advance career
1714,1219,2.669036947539039,25,Zoology,Video,Gain new skills
1714,879,3.1875189466594294,13,Choreography,Text,Personal interest
1714,49,2.2054421873378462,107,Human Anatomy,Interactive,Personal interest
1714,778,1.2233935103338611,79,Microeconomics,Video,Gain new skills
1714,1680,3.01870142649396,17,English Language,Interactive,Gain new skills
1714,908,2.0557694935913657,40,Communication Studies,Interactive,Personal interest
1715,923,4.311693555918952,40,Software Engineering,Video,Gain new skills
1715,637,1.2504390774920906,20,Zoology,Video,Advance career
1715,501,2.1141960984311696,113,Wilderness Survival,Text,Advance career
1715,176,1.6691138753444288,116,Cultural Studies,Text,Personal interest
1715,706,1.0734544221410078,10,Neurobiology,Video,Personal interest
1715,520,3.031781558948383,38,Journalism,Video,Advance career
1716,823,2.6910862039550403,30,Robotics,Interactive,Advance career
1716,1845,2.171921890653833,8,International Relations,Video,Personal interest
1716,1974,1.78382548763981,55,History,Text,Personal interest
1716,721,3.9205886769799663,81,Macroeconomics,Interactive,Advance career
1716,75,2.0359620677446184,103,Electrical Engineering,Interactive,Gain new skills
1716,1192,3.6802411250844083,88,Fashion Design,Interactive,Personal interest
1716,950,1.712784896824631,91,Public Relations,Text,Advance career
1716,174,2.1810972727692883,95,Biochemistry,Interactive,Gain new skills
1716,1684,1.9252622166816429,38,Art History,Interactive,Personal interest
1716,688,4.665050835071238,109,Linguistics,Video,Advance career
1716,1315,3.2259102345478032,85,Statistics,Interactive,Gain new skills
1716,986,4.669668966019076,87,Religious Studies,Text,Advance career
1716,1651,3.94027030263981,101,Geography,Video,Personal interest
1717,222,2.8609847948004723,41,Aerospace Engineering,Text,Advance career
1717,1517,2.764546923710723,58,Electrical Engineering,Interactive,Personal interest
1717,429,2.0490943182284007,10,Conflict Resolution,Video,Gain new skills
1717,557,1.8500364016931772,28,Anthropology,Video,Personal interest
1717,706,4.751634031717613,67,Organizational Behavior,Video,Advance career
1717,878,1.0302962285163884,16,Cybersecurity,Text,Gain new skills
1717,1581,1.3595625419309783,22,Political Science,Text,Advance career
1717,1196,4.745917125053063,69,Zoology,Interactive,Gain new skills
1717,1989,2.1732717849514698,52,Engineering,Video,Gain new skills
1717,93,2.6810805901673564,37,Art History,Interactive,Gain new skills
1717,1288,2.737569721264836,57,Brand Management,Text,Gain new skills
1717,1285,1.254075883619771,110,Art History,Text,Gain new skills
1717,1020,4.886973461048684,8,Zoology,Interactive,Personal interest
1718,168,4.512046865678119,35,Ethics,Text,Personal interest
1718,1513,1.503283454718865,47,Software Engineering,Text,Personal interest
1718,115,4.6790938072966455,66,Nanotechnology,Video,Personal interest
1718,165,3.024081811946108,118,Quantum Computing,Video,Gain new skills
1718,1068,4.179296830847646,118,Sociology,Interactive,Advance career
1718,673,1.5748155451438497,54,Supply Chain Management,Video,Gain new skills
1718,541,1.4614948146147095,75,Ethics,Interactive,Gain new skills
1718,272,4.947786637476065,81,Nutrition,Video,Personal interest
1718,535,2.4371212117982575,118,Genetics,Video,Advance career
1718,1799,4.236189952618627,84,Journalism,Video,Personal interest
1719,933,2.196647825721156,63,Human Resources Management,Interactive,Personal interest
1719,464,2.1602223215822076,88,Urban Planning,Text,Personal interest
1719,1600,3.742560701833195,111,Public Relations,Interactive,Personal interest
1719,1635,2.628349893755455,72,Statistics,Interactive,Gain new skills
1719,1843,4.1113676572841,98,Business Administration,Interactive,Gain new skills
1719,388,4.377628010595276,49,Film Studies,Video,Personal interest
1720,1405,2.9489508232630532,23,Human Rights,Text,Personal interest
1720,1426,2.648779861578883,42,Linguistics,Interactive,Advance career
1720,909,1.5896028483816256,19,Public Relations,Video,Gain new skills
1720,1664,3.7397657621126412,62,Quantum Mechanics,Interactive,Personal interest
1720,490,1.1493494423054416,35,Religious Studies,Video,Advance career
1720,1962,4.638573095883791,38,Astronomy,Video,Gain new skills
1720,302,1.1266643866982209,107,Agriculture,Video,Gain new skills
1720,751,4.620621818874364,87,Film Studies,Video,Advance career
1720,73,2.792290647401184,75,Law,Interactive,Advance career
1720,1586,4.121473846260153,47,Human Resources Management,Video,Gain new skills
1720,417,3.8166618281825264,39,Mathematics,Interactive,Gain new skills
1720,625,2.897905564296838,78,Operations Management,Text,Advance career
1720,1683,2.2237995812550424,109,Renewable Energy,Video,Gain new skills
1720,230,2.3520156167026105,27,Quantum Mechanics,Interactive,Advance career
1720,1404,1.3737410506821903,69,Statistics,Interactive,Advance career
1721,1979,4.6846005319346435,87,Political Science,Video,Gain new skills
1721,1653,2.5614980359686172,112,Conflict Resolution,Interactive,Advance career
1721,947,1.4047554386832504,80,Game Design,Video,Advance career
1721,353,1.6969895671592399,56,Cryptography,Video,Advance career
1721,1138,2.276199986592132,70,Psychology,Interactive,Personal interest
1721,1446,2.7490795955922684,93,Deep Learning,Video,Advance career
1721,816,2.003850466449347,89,Cognitive Science,Video,Advance career
1721,985,3.1052487371709048,41,Human Resources Management,Text,Gain new skills
1721,453,4.2261144420161045,96,Microeconomics,Text,Gain new skills
1721,462,2.1851208386426664,12,Developmental Psychology,Text,Advance career
1721,1038,4.087001670363634,40,Urban Planning,Text,Gain new skills
1722,1069,3.4712918301073796,73,Engineering,Text,Advance career
1722,1425,2.0191616685926594,62,Sociology,Interactive,Gain new skills
1722,348,4.36131320770337,39,Behavioral Economics,Video,Personal interest
1722,42,1.0614606999663176,68,International Relations,Text,Personal interest
1722,879,2.461568414543282,7,Software Engineering,Text,Gain new skills
1722,877,2.7552430757161206,117,Sports Science,Interactive,Gain new skills
1722,181,4.650223676156283,34,Environmental Science,Interactive,Gain new skills
1722,1301,1.6753463052761042,117,Graphic Design,Text,Personal interest
1722,489,2.6857811873744755,55,Civil Engineering,Text,Advance career
1722,1095,1.482760417396689,61,Quantum Computing,Text,Advance career
1722,396,4.878983352634121,23,Quantum Computing,Interactive,Personal interest
1723,300,2.5027937815397014,85,Linguistics,Text,Gain new skills
1723,1198,3.9319287849081563,72,Engineering,Text,Gain new skills
1723,819,4.314562759949502,17,History,Video,Advance career
1723,586,2.9535118491336654,54,Photography,Text,Personal interest
1723,964,2.7680627730611125,14,Industrial Psychology,Interactive,Advance career
1723,500,2.55907422899495,51,Marketing,Video,Personal interest
1723,347,2.389523524396026,50,Business Administration,Video,Gain new skills
1723,687,4.540783743471973,83,Communication Studies,Video,Personal interest
1723,1613,3.6924470353996495,56,Information Technology,Interactive,Gain new skills
1723,1699,2.0279046543951993,20,Information Technology,Interactive,Advance career
1723,93,3.365510177613275,113,Culinary Arts,Video,Personal interest
1723,921,1.1009047569607353,108,Organizational Behavior,Text,Advance career
1724,47,2.3633883262901243,65,Journalism,Interactive,Gain new skills
1724,1647,1.1174221782560285,64,Genetics,Video,Gain new skills
1724,1358,1.1687916565356877,81,Geography,Video,Advance career
1724,1267,2.2237807092783437,43,Linguistic Anthropology,Text,Gain new skills
1724,375,3.3046556123142437,93,Computer Science,Interactive,Personal interest
1724,199,1.6093433809313282,59,Linguistics,Text,Advance career
1724,1750,4.77406078770634,108,Wilderness Survival,Video,Personal interest
1724,30,3.0873883948073595,65,Physics,Video,Personal interest
1724,661,1.0230020691778963,48,Brand Management,Text,Gain new skills
1724,541,4.467619748185232,40,Entrepreneurship,Interactive,Advance career
1724,942,4.956925928348453,11,Linguistics,Text,Gain new skills
1724,176,2.4210430265217533,74,Business Administration,Interactive,Gain new skills
1725,907,2.9447530358912597,40,Ethics,Text,Gain new skills
1725,1964,2.3304338214991644,79,Organizational Behavior,Text,Personal interest
1725,29,2.1258632401233095,26,Conflict Resolution,Interactive,Personal interest
1725,777,1.5508098113074529,46,Pharmacology,Interactive,Personal interest
1725,708,3.982715791684772,31,Economics,Video,Gain new skills
1726,147,4.802969359457503,33,Economics,Video,Gain new skills
1726,1253,4.394553279167851,94,Quantum Computing,Interactive,Gain new skills
1726,1926,2.367224537109198,80,Social Media Management,Interactive,Advance career
1726,1927,4.099098276358593,32,Cryptocurrency Trading,Interactive,Gain new skills
1726,571,4.801175745061767,116,Linguistic Anthropology,Interactive,Advance career
1726,431,1.7078854888158994,99,Public Relations,Interactive,Advance career
1726,52,4.48709409892725,22,Marketing,Interactive,Personal interest
1726,1914,2.174747307447108,107,Electrical Engineering,Text,Personal interest
1727,1542,3.4379252799899205,24,Forensic Science,Interactive,Advance career
1727,385,3.869370719991857,86,International Relations,Video,Personal interest
1727,161,4.163983646571218,90,Anthropology,Video,Personal interest
1727,407,3.382341164883333,20,Mathematics,Video,Personal interest
1727,203,4.032138443193796,36,History,Video,Personal interest
1727,880,3.655576063337777,50,Fashion Design,Interactive,Advance career
1727,1153,2.253660866896062,25,Human Resources Management,Text,Gain new skills
1727,666,1.0675397828709627,83,Theater Arts,Video,Advance career
1727,1427,1.6515288049069432,60,Agriculture,Text,Gain new skills
1727,488,3.5032919889815117,9,Civil Engineering,Interactive,Gain new skills
1727,1137,2.632287392813328,84,Law,Text,Personal interest
1727,1127,2.2679277846186023,116,Game Theory,Interactive,Personal interest
1727,1003,3.0041601389779538,88,Industrial Psychology,Interactive,Personal interest
1728,1335,1.8891440241673085,55,Biology,Video,Personal interest
1728,1448,4.677239076983557,63,Environmental Science,Video,Gain new skills
1728,1702,2.4676986885499335,58,Cybersecurity,Video,Personal interest
1728,1111,3.8227293987630566,75,Wilderness Survival,Text,Gain new skills
1728,1638,3.004946548252522,105,Software Engineering,Interactive,Advance career
1728,452,3.5225399904784753,19,Art History,Interactive,Gain new skills
1728,622,2.70938613791558,68,Human Rights,Text,Personal interest
1728,475,1.5866924436040613,32,Geology,Video,Advance career
1728,1764,2.2654778233300834,91,Public Health,Text,Personal interest
1728,788,1.267181286557598,21,Software Engineering,Interactive,Advance career
1728,901,3.8563543539974368,118,Linguistic Anthropology,Text,Gain new skills
1728,923,4.517560520120984,13,Political Science,Interactive,Gain new skills
1728,1949,3.6279741697106873,52,Behavioral Economics,Video,Advance career
1729,1636,1.7172577898453887,95,Robotics,Interactive,Personal interest
1729,872,4.870574668490741,93,Ethics,Text,Advance career
1729,593,4.433187852863588,81,Game Design,Video,Personal interest
1729,610,1.7024651653835643,15,Anthropology,Video,Advance career
1729,421,4.458293970657182,114,Quantum Computing,Interactive,Gain new skills
1730,1108,1.1946602530375272,64,Software Engineering,Video,Advance career
1730,1064,4.004997669846231,81,Information Technology,Text,Gain new skills
1730,526,3.5790809826582843,119,Sports Science,Text,Advance career
1730,1309,3.276758221802455,114,Pharmacology,Interactive,Gain new skills
1730,1079,1.9878569333722442,53,Wilderness Survival,Text,Gain new skills
1730,1155,4.55846532972746,11,Law,Interactive,Advance career
1730,1421,2.3034692305343882,69,Graphic Design,Interactive,Personal interest
1731,1400,3.1406110306568293,98,Paleontology,Video,Advance career
1731,1943,2.429977198800573,47,Physics,Text,Advance career
1731,1578,1.860120530183372,116,Developmental Psychology,Video,Gain new skills
1731,1630,1.3944868512323718,45,Data Science,Interactive,Gain new skills
1731,1540,1.4917493572398852,11,Engineering,Interactive,Personal interest
1731,447,2.7349924592565915,105,Economics,Text,Gain new skills
1731,565,2.4679648285948415,88,Microeconomics,Text,Gain new skills
1731,372,3.103816158249178,67,Environmental Science,Text,Personal interest
1731,1245,2.287845854653975,56,Tax Law,Video,Gain new skills
1731,1499,1.2894118244740151,70,Public Health,Interactive,Gain new skills
1732,1470,4.554541687803459,58,Education,Video,Gain new skills
1732,854,2.2421915200573377,7,Pharmacology,Interactive,Advance career
1732,1241,2.9124530661772376,25,Paleontology,Interactive,Gain new skills
1732,1947,3.2870644863669938,5,Development Studies,Text,Gain new skills
1732,1708,4.196851406362784,29,Linguistic Anthropology,Video,Gain new skills
1732,552,2.3665792874394938,32,Public Relations,Text,Gain new skills
1732,364,3.6322819119128034,18,Marketing,Text,Advance career
1732,893,1.515668622351527,29,Game Design,Text,Advance career
1732,1098,2.2155504966397914,13,Quantum Computing,Video,Advance career
1732,487,1.9981972839467286,119,Entrepreneurship,Interactive,Advance career
1732,1110,3.285254743848395,91,Linguistic Anthropology,Text,Personal interest
1732,666,1.2135702347142465,103,Communication Studies,Video,Advance career
1733,240,2.6955749141577514,45,Microeconomics,Video,Advance career
1733,1959,3.0692410931399516,42,Tax Law,Interactive,Advance career
1733,1045,4.708702722160028,72,Electrical Engineering,Text,Personal interest
1733,969,1.173569219547069,119,Public Health,Text,Gain new skills
1733,404,4.037650508196994,98,Game Design,Text,Personal interest
1733,253,4.436085871857831,15,Interior Design,Interactive,Advance career
1733,24,1.8852432324403785,63,Film Studies,Interactive,Advance career
1733,112,4.631686392223407,81,Public Health,Video,Gain new skills
1733,931,2.0589105198503876,23,Marketing,Text,Gain new skills
1733,1394,3.6342283715637906,87,Engineering,Text,Personal interest
1733,1048,4.64518524244193,43,Music Theory,Text,Gain new skills
1733,171,1.835435721807142,27,Cryptocurrency,Video,Advance career
1733,1668,3.3853913858550233,97,Quantum Mechanics,Video,Personal interest
1734,1282,1.1484077863782471,23,Astronomy,Video,Personal interest
1734,292,4.418702456668439,49,Sociology,Interactive,Personal interest
1734,730,1.4564965445256832,41,Wilderness Survival,Video,Gain new skills
1734,211,4.691329933760921,52,Macroeconomics,Text,Advance career
1734,1631,4.190469886041116,80,Artificial Intelligence,Interactive,Personal interest
1734,1494,3.27417597381351,77,Photography,Interactive,Advance career
1734,1421,1.3357757880143173,96,History,Video,Personal interest
1734,326,4.519071896320271,14,Communication Studies,Text,Personal interest
1734,321,1.1660078567749559,12,Religious Studies,Video,Advance career
1734,1100,3.3027259764766614,94,Game Design,Video,Advance career
1734,1662,4.679378951246901,108,Culinary Arts,Text,Personal interest
1734,858,3.3963251504591017,8,Public Relations,Video,Gain new skills
1734,1512,3.325943813895706,56,Culinary Arts,Interactive,Advance career
1734,970,1.4264674870546687,46,Law,Interactive,Personal interest
1734,1820,3.0137990073855665,47,Operations Management,Interactive,Personal interest
1735,1825,2.095538964592107,64,Mechanical Engineering,Video,Personal interest
1735,1902,2.960052037946869,50,Artificial Intelligence,Video,Advance career
1735,1797,4.460166984647399,31,International Relations,Interactive,Personal interest
1735,170,2.998480254985406,71,Genetics,Text,Gain new skills
1735,1422,1.8551023515551313,27,Operations Management,Video,Gain new skills
1735,1505,2.847774355880745,84,Linguistic Anthropology,Interactive,Advance career
1735,1758,1.4747349808280172,10,Operations Management,Interactive,Gain new skills
1735,1266,3.5081903616697203,109,Cognitive Science,Video,Advance career
1735,944,4.622893109816959,74,Game Design,Text,Gain new skills
1735,67,2.8554664767275324,103,Communication Studies,Text,Gain new skills
1735,1919,4.5763080082996686,61,Agriculture,Video,Advance career
1735,920,1.09536646000879,76,Mechanical Engineering,Video,Gain new skills
1736,1492,2.691721885605037,26,Genetics,Video,Personal interest
1736,647,3.086191780815365,81,Materials Science,Text,Gain new skills
1736,722,3.0278482710640118,103,Materials Science,Interactive,Personal interest
1736,1424,4.859223274892271,78,Music Theory,Text,Personal interest
1736,631,4.910810291690664,109,Photography,Text,Advance career
1736,781,4.085580769603867,14,Medicine,Video,Personal interest
1736,1921,1.4521930564928374,103,Cryptocurrency Trading,Video,Gain new skills
1736,1200,4.996182048196655,110,International Relations,Video,Gain new skills
1736,844,2.5833422642235293,55,Cognitive Science,Video,Advance career
1737,518,1.6482518341724264,22,Paleontology,Video,Personal interest
1737,1123,4.456602353209591,6,Economics,Video,Personal interest
1737,1781,1.2820811682385194,30,Aerospace Engineering,Interactive,Gain new skills
1737,433,4.836519420541473,75,Neurobiology,Text,Advance career
1737,1291,2.209266591558548,105,Law,Text,Advance career
1737,1518,3.716132975649885,44,Economics,Interactive,Advance career
1738,1717,1.4193862856010244,84,Organizational Behavior,Text,Advance career
1738,1047,2.9121119330877514,42,Chemistry,Interactive,Gain new skills
1738,1881,3.9272712661352487,10,Anthropology,Interactive,Advance career
1738,705,3.9784915797721254,81,Film Studies,Text,Gain new skills
1738,1374,3.5705858947993834,56,Law,Video,Advance career
1738,1255,1.9389399165496246,20,Human Anatomy,Interactive,Gain new skills
1738,1583,3.500304230447113,120,Theater Arts,Video,Gain new skills
1738,1553,3.722333763387266,90,Nutrition,Video,Personal interest
1738,1178,4.883915591759941,88,Mechanical Engineering,Text,Advance career
1738,954,1.04544175863575,60,Zoology,Text,Gain new skills
1739,1349,3.2280843544005275,35,Genetics,Video,Personal interest
1739,393,4.431554759086684,84,Medicine,Video,Advance career
1739,25,4.46985920217903,118,Aerospace Engineering,Interactive,Personal interest
1739,1942,4.447031698361134,32,Urban Planning,Text,Advance career
1739,1934,3.912979956737585,72,Cybersecurity,Video,Gain new skills
1739,265,2.437492708897395,86,History,Video,Advance career
1739,701,4.028341658470353,38,Public Health,Text,Advance career
1739,245,2.5092190025120877,67,Entrepreneurship,Interactive,Gain new skills
1739,746,1.3654597553972274,44,Game Theory,Video,Gain new skills
1739,726,2.8010347353067604,9,Nutrition,Interactive,Advance career
1740,1838,3.424178352023803,20,Nutrition,Interactive,Personal interest
1740,886,4.351279021373542,91,Machine Learning,Video,Advance career
1740,1416,1.9131213365006983,52,Literature,Video,Personal interest
1740,1144,3.281972647415733,81,Genetics,Text,Advance career
1740,1608,3.4541370244859197,77,Music Composition,Interactive,Personal interest
1740,1030,2.7985514918916037,16,Operations Management,Text,Advance career
1740,1239,3.620549107956922,91,Art History,Text,Personal interest
1740,497,3.163071283798832,31,Photography,Interactive,Gain new skills
