Title,Description,Author/Instructor,Topic/Subject,Difficulty Level,Format,Duration/Length,Price,Reviews,Tags/Keywords,Resource ID,Time Spent (minutes)_x,Topics/Subjects of Interest_x,Preferred Learning Formats_x,Learning Goals/Objectives_x,Interaction Type,Timestamp,Duration Spent (minutes),User ID,Ratings,Publication Year,Citation Count,Popularity Score,Online Courses,Educational Apps
Mastering Music Composition,A comprehensive guide to Music Composition.,Emily Brown,Music Composition,Intermediate,Text,8.0,20.0,98.0,Music Composition,1363,33,Game Theory,Video,Gain new skills,Like,2024-04-06 19:35:37.853339,40,1097,3.644874674492111,2020,52,7.1394822137536975,Cultural Anthropology Guide,DevPsych
Advanced Software Engineering Concepts,A comprehensive guide to Software Engineering.,John Doe,Software Engineering,Intermediate,Interactive,6.0,50.0,67.0,Software Engineering,701,93,Chemistry,Video,Advance career,Bookmark,2024-04-04 19:35:37.848231,110,1066,3.2219984250599567,2005,669,7.566944705217152,Civil Engineering Principles,SupplySense
Mastering Entrepreneurship,A comprehensive guide to Entrepreneurship.,Christopher Anderson,Entrepreneurship,Advanced,Interactive,10.0,40.0,48.0,Entrepreneurship,1016,17,Cryptocurrency Trading,Interactive,Advance career,View,2024-04-10 19:35:37.848231,1,1066,4.229769167082951,2017,667,2.0242129097395467,Environmental Science Explorations,CodeCraft
Genetics for Beginners,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Video,12.0,20.0,71.0,Genetics,1140,69,Geology,Video,Personal interest,Bookmark,2024-04-11 19:35:37.842203,25,1067,3.1899293359240195,2022,802,3.1289141014212776,Game Design Workshop,NanoNexus
Mastering Civil Engineering,A comprehensive guide to Civil Engineering.,Emily Brown,Civil Engineering,Beginner,Text,8.0,40.0,39.0,Civil Engineering,447,108,Art History,Interactive,Gain new skills,Bookmark,2024-04-02 19:35:37.848231,109,1067,3.3272032352327208,2003,365,0.8557137665370074,Game Theory Fundamentals,CryptoCraze
Mastering Civil Engineering,A comprehensive guide to Civil Engineering.,Emily Brown,Civil Engineering,Beginner,Text,8.0,40.0,39.0,Civil Engineering,447,108,Art History,Interactive,Gain new skills,Bookmark,2024-04-02 19:35:37.848231,109,1069,1.2554767227560375,2003,365,0.8557137665370074,Cultural Anthropology Guide,DevPsych
Mastering Civil Engineering,A comprehensive guide to Civil Engineering.,Emily Brown,Civil Engineering,Beginner,Text,8.0,40.0,39.0,Civil Engineering,447,95,Architecture,Video,Advance career,Bookmark,2024-04-02 19:35:37.848231,109,1067,3.3272032352327208,2003,365,0.8557137665370074,Fashion Design Studio,Fashionista
Mastering Civil Engineering,A comprehensive guide to Civil Engineering.,Emily Brown,Civil Engineering,Beginner,Text,8.0,40.0,39.0,Civil Engineering,447,95,Architecture,Video,Advance career,Bookmark,2024-04-02 19:35:37.848231,109,1069,1.2554767227560375,2003,365,0.8557137665370074,Linguistics Lab,ElectriEdu
Photography for Beginners,A comprehensive guide to Photography.,Jennifer Taylor,Photography,Beginner,Text,12.0,0.0,32.0,Photography,447,108,Art History,Interactive,Gain new skills,Bookmark,2024-04-02 19:35:37.848231,109,1067,3.3272032352327208,2003,365,0.8557137665370074,Cybersecurity Essentials,AgriApp
Photography for Beginners,A comprehensive guide to Photography.,Jennifer Taylor,Photography,Beginner,Text,12.0,0.0,32.0,Photography,447,108,Art History,Interactive,Gain new skills,Bookmark,2024-04-02 19:35:37.848231,109,1069,1.2554767227560375,2003,365,0.8557137665370074,Mechanical Engineering Workshop,PhiloForum
Photography for Beginners,A comprehensive guide to Photography.,Jennifer Taylor,Photography,Beginner,Text,12.0,0.0,32.0,Photography,447,95,Architecture,Video,Advance career,Bookmark,2024-04-02 19:35:37.848231,109,1067,3.3272032352327208,2003,365,0.8557137665370074,Pharmacology Insights,NeuroNest
Photography for Beginners,A comprehensive guide to Photography.,Jennifer Taylor,Photography,Beginner,Text,12.0,0.0,32.0,Photography,447,95,Architecture,Video,Advance career,Bookmark,2024-04-02 19:35:37.848231,109,1069,1.2554767227560375,2003,365,0.8557137665370074,Conflict Resolution Strategies,PoliSciPro
Organizational Behavior for Beginners,A comprehensive guide to Organizational Behavior.,Jennifer Taylor,Organizational Behavior,Intermediate,Text,10.0,40.0,8.0,Organizational Behavior,1623,110,Cryptocurrency Trading,Video,Gain new skills,Bookmark,2024-04-11 19:35:37.848231,40,1067,2.257416232941317,2008,962,2.246700273064719,Operations Management Mastery,PhiloForum
Mastering Cryptocurrency Trading,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Advanced,Text,12.0,30.0,7.0,Cryptocurrency Trading,1046,27,Biochemistry,Text,Personal interest,Bookmark,2024-03-23 19:35:37.853339,101,1067,3.232847919598172,2018,566,2.08239334303438,Political Science Crash Course,GeoExplorer
Film Studies Essentials,A comprehensive guide to Film Studies.,Kevin Lee,Film Studies,Beginner,Video,4.0,20.0,31.0,Film Studies,17,16,Choreography,Video,Gain new skills,Like,2024-03-15 19:35:37.842203,120,1068,1.5066295238516425,2016,1,7.098473285860413,Economic Principles,CodeCraft
Developmental Psychology Essentials,A comprehensive guide to Developmental Psychology.,Michael Wilson,Developmental Psychology,Intermediate,Interactive,8.0,20.0,41.0,Developmental Psychology,453,63,Aerospace Engineering,Text,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1069,2.5101451179702403,2000,981,4.481306525677517,Cultural Anthropology Guide,ForenTech
Developmental Psychology Essentials,A comprehensive guide to Developmental Psychology.,Michael Wilson,Developmental Psychology,Intermediate,Interactive,8.0,20.0,41.0,Developmental Psychology,453,63,Aerospace Engineering,Text,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1075,1.0789765921346008,2000,981,4.481306525677517,Art History Journey,LinguaLab
Developmental Psychology Essentials,A comprehensive guide to Developmental Psychology.,Michael Wilson,Developmental Psychology,Intermediate,Interactive,8.0,20.0,41.0,Developmental Psychology,453,90,Human Resources Management,Video,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1069,2.5101451179702403,2000,981,4.481306525677517,English Grammar Workshop,AeroEdu
Developmental Psychology Essentials,A comprehensive guide to Developmental Psychology.,Michael Wilson,Developmental Psychology,Intermediate,Interactive,8.0,20.0,41.0,Developmental Psychology,453,90,Human Resources Management,Video,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1075,1.0789765921346008,2000,981,4.481306525677517,Music Composition Techniques,AgriApp
Advanced Anthropology Concepts,A comprehensive guide to Anthropology.,Christopher Anderson,Anthropology,Beginner,Text,10.0,20.0,16.0,Anthropology,453,63,Aerospace Engineering,Text,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1069,2.5101451179702403,2000,981,4.481306525677517,Sociology Insights,UrbanPlanner
Advanced Anthropology Concepts,A comprehensive guide to Anthropology.,Christopher Anderson,Anthropology,Beginner,Text,10.0,20.0,16.0,Anthropology,453,63,Aerospace Engineering,Text,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1075,1.0789765921346008,2000,981,4.481306525677517,Political Science Crash Course,PhiloForum
Advanced Anthropology Concepts,A comprehensive guide to Anthropology.,Christopher Anderson,Anthropology,Beginner,Text,10.0,20.0,16.0,Anthropology,453,90,Human Resources Management,Video,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1069,2.5101451179702403,2000,981,4.481306525677517,Digital Marketing Strategies,CivilEssence
Advanced Anthropology Concepts,A comprehensive guide to Anthropology.,Christopher Anderson,Anthropology,Beginner,Text,10.0,20.0,16.0,Anthropology,453,90,Human Resources Management,Video,Gain new skills,Bookmark,2024-04-13 19:35:37.848231,29,1075,1.0789765921346008,2000,981,4.481306525677517,Business Administration Bootcamp,BioBlitz
Advanced Music Composition Concepts,A comprehensive guide to Music Composition.,Emily Brown,Music Composition,Advanced,Video,12.0,10.0,42.0,Music Composition,377,46,Urban Planning,Video,Gain new skills,Like,2024-03-19 19:35:37.848231,97,1069,3.964212275283503,2021,720,6.291960582662247,Physics Fundamentals,GameGenius
Mastering History,A comprehensive guide to History.,Jennifer Taylor,History,Beginner,Text,12.0,40.0,2.0,History,598,113,Quantum Mechanics,Interactive,Gain new skills,Like,2024-04-12 19:35:37.853339,55,1069,3.3387764448657267,2004,784,4.388546077430576,Graphic Design Masterclass,PoliSciPro
Communication Studies for Beginners,A comprehensive guide to Communication Studies.,Jennifer Taylor,Communication Studies,Beginner,Interactive,10.0,30.0,13.0,Communication Studies,1201,78,Marine Biology,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,105,1069,1.7737175227408626,2009,617,8.163046178335156,Political Science Crash Course,CultAnthro
Communication Studies for Beginners,A comprehensive guide to Communication Studies.,Jennifer Taylor,Communication Studies,Beginner,Interactive,10.0,30.0,13.0,Communication Studies,1201,78,Marine Biology,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,105,1095,3.653004291501013,2009,617,8.163046178335156,Fashion Design Studio,MechMaster
Communication Studies for Beginners,A comprehensive guide to Communication Studies.,Jennifer Taylor,Communication Studies,Beginner,Interactive,10.0,30.0,13.0,Communication Studies,1201,110,Neurobiology,Interactive,Advance career,Bookmark,2024-04-12 19:35:37.848231,105,1069,1.7737175227408626,2009,617,8.163046178335156,Digital Marketing Strategies,RenewTech
Communication Studies for Beginners,A comprehensive guide to Communication Studies.,Jennifer Taylor,Communication Studies,Beginner,Interactive,10.0,30.0,13.0,Communication Studies,1201,110,Neurobiology,Interactive,Advance career,Bookmark,2024-04-12 19:35:37.848231,105,1095,3.653004291501013,2009,617,8.163046178335156,Materials Science Lab,UrbanPlanner
Introduction to Communication Studies,A comprehensive guide to Communication Studies.,Sarah Davis,Communication Studies,Beginner,Text,12.0,20.0,15.0,Communication Studies,1201,78,Marine Biology,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,105,1069,1.7737175227408626,2009,617,8.163046178335156,Fashion Design Studio,AstroAdvent
Introduction to Communication Studies,A comprehensive guide to Communication Studies.,Sarah Davis,Communication Studies,Beginner,Text,12.0,20.0,15.0,Communication Studies,1201,78,Marine Biology,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,105,1095,3.653004291501013,2009,617,8.163046178335156,Math Mastery,CultAnthro
Introduction to Communication Studies,A comprehensive guide to Communication Studies.,Sarah Davis,Communication Studies,Beginner,Text,12.0,20.0,15.0,Communication Studies,1201,110,Neurobiology,Interactive,Advance career,Bookmark,2024-04-12 19:35:37.848231,105,1069,1.7737175227408626,2009,617,8.163046178335156,Biology Basics,EconEase
Introduction to Communication Studies,A comprehensive guide to Communication Studies.,Sarah Davis,Communication Studies,Beginner,Text,12.0,20.0,15.0,Communication Studies,1201,110,Neurobiology,Interactive,Advance career,Bookmark,2024-04-12 19:35:37.848231,105,1095,3.653004291501013,2009,617,8.163046178335156,Materials Science Lab,SociStudy
Mastering Agriculture,A comprehensive guide to Agriculture.,Christopher Anderson,Agriculture,Advanced,Text,12.0,40.0,28.0,Agriculture,408,48,Photography,Text,Personal interest,Like,2024-03-17 19:35:37.848231,88,1069,2.44692504979335,2010,46,0.288076539017269,Linguistics Lab,EngLang
Mastering Sociology,A comprehensive guide to Sociology.,Michael Wilson,Sociology,Advanced,Text,2.0,30.0,85.0,Sociology,1847,96,Operations Management,Text,Advance career,Like,2024-03-30 19:35:37.842203,94,1070,4.4897820726721385,2005,415,6.545933719767757,Urban Planning Insights,EnviroEdu
Mastering Sociology,A comprehensive guide to Sociology.,Michael Wilson,Sociology,Advanced,Text,2.0,30.0,85.0,Sociology,1847,96,Operations Management,Text,Advance career,Like,2024-04-09 19:35:37.848231,5,1070,4.4897820726721385,2005,415,6.545933719767757,Psychology 101,BizBoost
Mastering Sociology,A comprehensive guide to Sociology.,Michael Wilson,Sociology,Advanced,Text,2.0,30.0,85.0,Sociology,1847,96,Operations Management,Text,Advance career,View,2024-04-10 19:35:37.853339,35,1070,4.4897820726721385,2005,415,6.545933719767757,Urban Planning Insights,ChemConnect
Mastering Film Studies,A comprehensive guide to Film Studies.,Jennifer Taylor,Film Studies,Intermediate,Video,4.0,50.0,85.0,Film Studies,486,117,Public Relations,Video,Gain new skills,View,2024-03-26 19:35:37.842203,33,1070,3.815547281604572,2012,956,8.236861135257081,Game Theory Fundamentals,AeroEdu
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,42,Robotics,Interactive,Gain new skills,View,2024-03-18 19:35:37.842203,69,1070,2.649999538534904,2000,721,7.968871323498442,Civil Engineering Principles,DigitalMark
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,42,Robotics,Interactive,Gain new skills,View,2024-03-18 19:35:37.842203,69,1078,3.0816262390734472,2000,721,7.968871323498442,Ethical Dilemmas Seminar,ForenTech
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,42,Robotics,Interactive,Gain new skills,Like,2024-03-21 19:35:37.853339,88,1070,2.649999538534904,2000,721,7.968871323498442,Political Science Crash Course,Fashionista
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,42,Robotics,Interactive,Gain new skills,Like,2024-03-21 19:35:37.853339,88,1078,3.0816262390734472,2000,721,7.968871323498442,Cultural Anthropology Guide,ElectriEdu
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,107,Marine Biology,Text,Personal interest,View,2024-03-18 19:35:37.842203,69,1070,2.649999538534904,2000,721,7.968871323498442,Materials Science Lab,GameTactics
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,107,Marine Biology,Text,Personal interest,View,2024-03-18 19:35:37.842203,69,1078,3.0816262390734472,2000,721,7.968871323498442,Fashion Design Studio,GameGenius
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,107,Marine Biology,Text,Personal interest,Like,2024-03-21 19:35:37.853339,88,1070,2.649999538534904,2000,721,7.968871323498442,Electrical Engineering Essentials,PharmaPedia
Advanced Photography Concepts,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Video,12.0,50.0,14.0,Photography,1753,107,Marine Biology,Text,Personal interest,Like,2024-03-21 19:35:37.853339,88,1078,3.0816262390734472,2000,721,7.968871323498442,Business Administration Bootcamp,ChoreoCraft
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,42,Robotics,Interactive,Gain new skills,View,2024-03-18 19:35:37.842203,69,1070,2.649999538534904,2000,721,7.968871323498442,Art History Journey,EthicEase
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,42,Robotics,Interactive,Gain new skills,View,2024-03-18 19:35:37.842203,69,1078,3.0816262390734472,2000,721,7.968871323498442,Aerospace Engineering Explained,CognoCraft
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,42,Robotics,Interactive,Gain new skills,Like,2024-03-21 19:35:37.853339,88,1070,2.649999538534904,2000,721,7.968871323498442,Game Theory Fundamentals,NeuroNest
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,42,Robotics,Interactive,Gain new skills,Like,2024-03-21 19:35:37.853339,88,1078,3.0816262390734472,2000,721,7.968871323498442,Global Geography Tour,CognoCraft
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,107,Marine Biology,Text,Personal interest,View,2024-03-18 19:35:37.842203,69,1070,2.649999538534904,2000,721,7.968871323498442,Choreography Masterclass,SociStudy
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,107,Marine Biology,Text,Personal interest,View,2024-03-18 19:35:37.842203,69,1078,3.0816262390734472,2000,721,7.968871323498442,Aerospace Engineering Explained,DigitalMark
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,107,Marine Biology,Text,Personal interest,Like,2024-03-21 19:35:37.853339,88,1070,2.649999538534904,2000,721,7.968871323498442,Electrical Engineering Essentials,GameGenius
Cryptocurrency Trading for Beginners,A comprehensive guide to Cryptocurrency Trading.,Sarah Davis,Cryptocurrency Trading,Intermediate,Interactive,10.0,0.0,30.0,Cryptocurrency Trading,1753,107,Marine Biology,Text,Personal interest,Like,2024-03-21 19:35:37.853339,88,1078,3.0816262390734472,2000,721,7.968871323498442,Materials Science Lab,CryptoCraze
Mastering Fashion Design,A comprehensive guide to Fashion Design.,Emily Brown,Fashion Design,Advanced,Video,10.0,50.0,17.0,Fashion Design,1511,20,Sports Science,Video,Personal interest,Bookmark,2024-04-10 19:35:37.842203,53,1071,4.982401544824234,2002,224,6.220263145109252,Math Mastery,Fashionista
Mastering Fashion Design,A comprehensive guide to Fashion Design.,Emily Brown,Fashion Design,Advanced,Video,10.0,50.0,17.0,Fashion Design,1511,20,Sports Science,Video,Personal interest,Bookmark,2024-03-30 19:35:37.848231,96,1071,4.982401544824234,2002,224,6.220263145109252,Choreography Masterclass,ElectriEdu
Introduction to Choreography,A comprehensive guide to Choreography.,Christopher Anderson,Choreography,Advanced,Video,4.0,20.0,88.0,Choreography,503,96,Statistics,Text,Gain new skills,Bookmark,2024-03-17 19:35:37.848231,55,1071,3.821869961373134,2008,626,4.270213464064793,Statistical Analysis Workshop,ForenTech
Introduction to Choreography,A comprehensive guide to Choreography.,Christopher Anderson,Choreography,Advanced,Video,4.0,20.0,88.0,Choreography,503,96,Statistics,Text,Gain new skills,View,2024-03-21 19:35:37.853339,39,1071,3.821869961373134,2008,626,4.270213464064793,Environmental Science Explorations,NanoNexus
Introduction to Data Science,A comprehensive guide to Data Science.,John Doe,Data Science,Advanced,Video,2.0,40.0,60.0,Data Science,1555,56,Religious Studies,Video,Gain new skills,Bookmark,2024-03-23 19:35:37.848231,44,1071,4.8860837208612455,2011,647,6.004280570622686,Geology Discovery,EthicEase
Advanced Electrical Engineering Concepts,A comprehensive guide to Electrical Engineering.,Emily Brown,Electrical Engineering,Advanced,Video,12.0,30.0,90.0,Electrical Engineering,375,105,Organizational Behavior,Text,Advance career,Like,2024-04-02 19:35:37.853339,45,1071,4.265246925918921,2002,723,9.162607272864046,Choreography Masterclass,UrbanPlanner
Medicine Essentials,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Advanced,Text,4.0,0.0,32.0,Medicine,950,28,Political Science,Text,Advance career,View,2024-03-26 19:35:37.842203,112,1072,1.9879015509225288,2018,587,1.7836907379166678,Art History Journey,CivilEssence
Medicine Essentials,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Advanced,Text,4.0,0.0,32.0,Medicine,950,28,Political Science,Text,Advance career,Bookmark,2024-03-16 19:35:37.848231,57,1072,1.9879015509225288,2018,587,1.7836907379166678,Psychology 101,PharmaPedia
History for Beginners,A comprehensive guide to History.,Laura Martinez,History,Beginner,Text,6.0,40.0,49.0,History,1581,67,Biology,Text,Gain new skills,Like,2024-04-06 19:35:37.848231,106,1072,4.701002260629919,2020,463,5.343353688461771,Statistical Analysis Workshop,PhiloForum
History for Beginners,A comprehensive guide to History.,Laura Martinez,History,Beginner,Text,6.0,40.0,49.0,History,1581,67,Biology,Text,Gain new skills,Like,2024-03-28 19:35:37.853339,114,1072,4.701002260629919,2020,463,5.343353688461771,Civil Engineering Principles,CognoCraft
Mastering Biology,A comprehensive guide to Biology.,John Doe,Biology,Advanced,Video,2.0,30.0,46.0,Biology,405,111,Renewable Energy,Video,Gain new skills,Like,2024-04-03 19:35:37.853339,1,1072,1.387778716440356,2016,197,6.455727648970838,Fashion Design Studio,Histopedia
Mastering Biology,A comprehensive guide to Biology.,John Doe,Biology,Advanced,Video,2.0,30.0,46.0,Biology,405,111,Renewable Energy,Video,Gain new skills,Bookmark,2024-03-28 19:35:37.853339,8,1072,1.387778716440356,2016,197,6.455727648970838,Math Mastery,ConflictCoach
Data Science Essentials,A comprehensive guide to Data Science.,David Johnson,Data Science,Beginner,Text,6.0,20.0,20.0,Data Science,211,51,History,Interactive,Personal interest,View,2024-04-06 19:35:37.842203,17,1073,3.196818499289136,2007,285,9.173661541297056,Music Composition Techniques,MechMaster
Literature Essentials,A comprehensive guide to Literature.,Christopher Anderson,Literature,Intermediate,Interactive,2.0,50.0,16.0,Literature,1367,57,Civil Engineering,Text,Personal interest,Like,2024-04-06 19:35:37.842203,103,1073,3.906619201738815,2007,914,2.989561854822288,Chemistry Essentials,ElectriEdu
Literature Essentials,A comprehensive guide to Literature.,Christopher Anderson,Literature,Intermediate,Interactive,2.0,50.0,16.0,Literature,1367,57,Civil Engineering,Text,Personal interest,View,2024-03-21 19:35:37.848231,42,1073,3.906619201738815,2007,914,2.989561854822288,Biochemistry Bootcamp,PhiloForum
Introduction to Civil Engineering,A comprehensive guide to Civil Engineering.,Jennifer Taylor,Civil Engineering,Advanced,Text,6.0,0.0,68.0,Civil Engineering,1505,63,Graphic Design,Interactive,Advance career,Like,2024-04-10 19:35:37.842203,5,1073,4.053000062966651,2021,599,6.127072732630627,Nanotechnology Explorations,StatMaster
Introduction to Civil Engineering,A comprehensive guide to Civil Engineering.,Jennifer Taylor,Civil Engineering,Advanced,Text,6.0,0.0,68.0,Civil Engineering,1505,63,Graphic Design,Interactive,Advance career,View,2024-04-04 19:35:37.853339,65,1073,4.053000062966651,2021,599,6.127072732630627,Philosophical Thinking,NeuroNest
Introduction to Civil Engineering,A comprehensive guide to Civil Engineering.,Jennifer Taylor,Civil Engineering,Advanced,Text,6.0,0.0,68.0,Civil Engineering,1505,63,Graphic Design,Interactive,Advance career,Bookmark,2024-03-19 19:35:37.853339,62,1073,4.053000062966651,2021,599,6.127072732630627,Choreography Masterclass,AeroEdu
Advanced Communication Studies Concepts,A comprehensive guide to Communication Studies.,Emily Brown,Communication Studies,Advanced,Video,10.0,20.0,26.0,Communication Studies,46,78,Industrial Psychology,Interactive,Advance career,View,2024-03-16 19:35:37.842203,40,1073,3.015272488095365,2006,334,1.9077604476806984,Business Administration Bootcamp,ChoreoCraft
Advanced Computer Science Concepts,A comprehensive guide to Computer Science.,David Johnson,Computer Science,Intermediate,Interactive,8.0,20.0,5.0,Computer Science,1293,7,Economics,Video,Personal interest,View,2024-03-20 19:35:37.842203,29,1073,3.7950104199894543,2006,974,4.345002694051585,Biology Basics,CognoCraft
Introduction to Linguistic Anthropology,A comprehensive guide to Linguistic Anthropology.,Laura Martinez,Linguistic Anthropology,Advanced,Text,8.0,20.0,40.0,Linguistic Anthropology,673,57,Geology,Interactive,Advance career,Like,2024-03-25 19:35:37.848231,12,1073,3.631801571626075,2003,847,2.67094978496522,Literary Classics Review,SupplySense
Theater Arts Essentials,A comprehensive guide to Theater Arts.,Michael Wilson,Theater Arts,Beginner,Video,2.0,30.0,27.0,Theater Arts,1427,54,Quantum Mechanics,Interactive,Advance career,Like,2024-03-27 19:35:37.848231,95,1074,1.0479001506221488,2016,592,6.806677905060747,Ethical Dilemmas Seminar,LitLearn
Culinary Arts for Beginners,A comprehensive guide to Culinary Arts.,John Doe,Culinary Arts,Intermediate,Interactive,2.0,50.0,42.0,Culinary Arts,1347,103,Film Studies,Text,Advance career,View,2024-04-03 19:35:37.853339,97,1074,3.1158921717195662,2003,374,5.928263533321473,Digital Marketing Strategies,AeroEdu
Mastering Machine Learning,A comprehensive guide to Machine Learning.,Michael Wilson,Machine Learning,Intermediate,Video,8.0,30.0,58.0,Machine Learning,1766,117,Environmental Science,Text,Gain new skills,View,2024-03-21 19:35:37.842203,25,1074,2.660722845522741,2020,580,2.0296514576201483,Pharmacology Insights,LitLearn
Introduction to Anthropology,A comprehensive guide to Anthropology.,Christopher Anderson,Anthropology,Beginner,Text,8.0,40.0,19.0,Anthropology,1043,91,Deep Learning,Interactive,Gain new skills,View,2024-04-04 19:35:37.848231,48,1074,1.647989564648379,2017,504,1.49178070712077,Ethical Dilemmas Seminar,EnviroEdu
Mastering Industrial Psychology,A comprehensive guide to Industrial Psychology.,Jennifer Taylor,Industrial Psychology,Intermediate,Interactive,12.0,0.0,53.0,Industrial Psychology,1501,77,Materials Science,Text,Personal interest,Bookmark,2024-04-01 19:35:37.842203,56,1074,2.6154591495442827,2019,743,9.155443889915963,Sociology Insights,OpMan
Mastering Literature,A comprehensive guide to Literature.,Laura Martinez,Literature,Advanced,Interactive,6.0,10.0,4.0,Literature,1098,33,Psychology,Text,Personal interest,Bookmark,2024-03-29 19:35:37.848231,114,1074,2.57920455198216,2004,966,6.287249217225179,Operations Management Mastery,PoliSciPro
Mastering Literature,A comprehensive guide to Literature.,Laura Martinez,Literature,Advanced,Interactive,6.0,10.0,4.0,Literature,1098,33,Psychology,Text,Personal interest,Like,2024-03-16 19:35:37.848231,49,1074,2.57920455198216,2004,966,6.287249217225179,Digital Marketing Strategies,CodeCraft
Introduction to Choreography,A comprehensive guide to Choreography.,Jane Smith,Choreography,Intermediate,Text,4.0,50.0,72.0,Choreography,1564,62,Paleontology,Interactive,Gain new skills,Like,2024-04-02 19:35:37.853339,80,1075,4.795255793363841,2010,493,5.578172794810414,Cryptocurrency Basics,NeuroNest
Introduction to Education,A comprehensive guide to Education.,Sarah Davis,Education,Beginner,Interactive,6.0,10.0,22.0,Education,1389,60,Linguistics,Video,Gain new skills,Like,2024-04-04 19:35:37.848231,66,1076,1.126249319342365,2002,897,4.283307028026097,Global Geography Tour,CyberSecPro
Mastering English Language,A comprehensive guide to English Language.,Laura Martinez,English Language,Intermediate,Interactive,12.0,40.0,36.0,English Language,1648,71,Interior Design,Interactive,Personal interest,Like,2024-04-08 19:35:37.848231,46,1076,4.851539101858526,2006,220,7.538970627638376,Graphic Design Masterclass,LinguaLab
Industrial Psychology Essentials,A comprehensive guide to Industrial Psychology.,Kevin Lee,Industrial Psychology,Beginner,Interactive,2.0,50.0,92.0,Industrial Psychology,576,53,Information Technology,Interactive,Advance career,Like,2024-03-31 19:35:37.848231,81,1076,2.0826178834654696,2005,742,4.945989813008396,Environmental Science Explorations,EthicEase
Industrial Psychology Essentials,A comprehensive guide to Industrial Psychology.,Kevin Lee,Industrial Psychology,Beginner,Interactive,2.0,50.0,92.0,Industrial Psychology,576,53,Information Technology,Interactive,Advance career,Like,2024-03-15 19:35:37.848231,93,1076,2.0826178834654696,2005,742,4.945989813008396,World History Explained,OpMan
Industrial Psychology Essentials,A comprehensive guide to Industrial Psychology.,Kevin Lee,Industrial Psychology,Beginner,Interactive,2.0,50.0,92.0,Industrial Psychology,576,53,Information Technology,Interactive,Advance career,View,2024-04-12 19:35:37.853339,61,1076,2.0826178834654696,2005,742,4.945989813008396,Business Administration Bootcamp,ArtHistoria
