User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives,Publication Year,Citation Count,Popularity Score
1922,1993,2.6836329911322547,39,Choreography,Text,Personal interest,2004,534,9.82981039697897
1922,1449,2.282791166601285,16,Cryptocurrency,Video,Gain new skills,2008,958,7.850126845523217
1922,1052,2.0085801138641903,61,Photography,Video,Advance career,2007,285,4.795189450099448
1922,1331,2.791877294268033,77,Art History,Video,Advance career,2004,940,1.4834189560668576
1922,85,1.4778552951991055,96,Environmental Science,Video,Personal interest,2021,955,3.89856896214679
1922,1497,1.8039947375504288,111,Microeconomics,Text,Gain new skills,2017,610,9.560144539975434
1922,1368,2.786096267665611,42,Microeconomics,Interactive,Advance career,2009,551,6.44256769007159
1922,483,1.7514080957130624,66,Business Administration,Text,Advance career,2008,128,8.360402433569138
1922,1915,2.1246175260495064,103,Engineering,Interactive,Personal interest,2004,552,9.304113153161763
1923,248,3.885436994969076,43,Behavioral Economics,Interactive,Gain new skills,2016,922,4.937390864669195
1923,990,3.417189359328544,21,Robotics,Text,Gain new skills,2020,554,7.67956555439966
1923,652,2.9693821539499288,92,Music Theory,Text,Gain new skills,2020,251,2.0376350702822177
1923,1396,2.330207847908076,38,Philosophy,Text,Personal interest,2006,429,9.17979908826523
1923,1714,4.068961921249732,75,Paleontology,Video,Gain new skills,2015,578,3.9405029208374653
1923,1609,3.648307097446524,93,Computer Science,Interactive,Advance career,2008,812,6.68289306861225
1923,1046,1.9346209038243232,50,Law,Text,Personal interest,2018,566,2.08239334303438
1923,317,3.589378528990748,115,Tax Law,Text,Personal interest,2015,720,6.83701645403398
1924,634,2.853308545582573,16,History,Text,Gain new skills,2000,887,7.762935321909533
1924,198,3.413099724448449,86,Macroeconomics,Video,Personal interest,2015,204,6.378853768035432
1924,692,1.2440199258878213,61,Organizational Behavior,Video,Gain new skills,2008,29,1.6941889353048833
1924,1541,3.1228316347647143,39,Paleontology,Interactive,Personal interest,2002,427,2.425013519815016
1924,930,3.502588068881865,81,Nanotechnology,Video,Gain new skills,2015,560,6.686030422251095
1925,5,1.859015756525249,63,Paleontology,Video,Gain new skills,2003,997,5.542349411708144
1925,1259,2.833995307550429,17,Operations Management,Video,Advance career,2009,910,7.002203382890104
1925,665,2.2675916680350165,41,International Relations,Interactive,Advance career,2000,383,4.626102991017424
1925,549,4.90617459076681,65,Organizational Behavior,Interactive,Personal interest,2007,653,8.931451138408766
1925,1699,1.1944374775921895,94,Quantum Mechanics,Video,Personal interest,2016,624,2.409781264344013
1925,1759,1.3391437960930257,63,Music Theory,Text,Advance career,2011,26,4.418974820985903
1925,820,1.5055617812492592,27,Forensic Science,Text,Personal interest,2006,230,3.9557192751371364
1925,188,4.26464121487519,87,Deep Learning,Text,Gain new skills,2016,252,2.3630564948621857
1925,1151,1.82410117135408,30,Economics,Video,Advance career,2010,867,1.2883286299028562
1925,512,2.166122706117956,51,Graphic Design,Video,Personal interest,2019,934,9.347758467686656
1925,53,2.03552944161287,15,Zoology,Video,Personal interest,2009,378,3.9348886255455096
1925,722,1.9484389890682543,71,Supply Chain Management,Interactive,Advance career,2007,725,5.212479815880535
1925,1753,3.115863475989987,39,Geology,Text,Advance career,2000,721,7.968871323498442
1926,674,3.871676641019095,26,Engineering,Video,Gain new skills,2011,776,5.603176769128013
1926,1714,3.81560950132552,74,Aerospace Engineering,Video,Personal interest,2015,578,3.9405029208374653
1926,809,1.503569092163807,96,Chemistry,Video,Gain new skills,2007,881,9.257337037287314
1926,1530,2.198059975823834,17,Education,Interactive,Personal interest,2012,410,7.839067105665787
1926,1772,3.907208561993323,92,Materials Science,Video,Personal interest,2003,753,2.716898652192307
1926,899,1.185198063558463,54,History,Interactive,Gain new skills,2003,350,2.5900037800131557
1926,1713,2.877918437191893,70,Game Design,Text,Gain new skills,2010,360,4.622620232481896
1926,1201,3.695721485278924,39,Data Science,Text,Advance career,2009,617,8.163046178335156
1927,588,3.367840863237671,114,Cryptography,Text,Gain new skills,2007,487,5.4852897356274735
1927,318,1.8840091205204732,5,History,Video,Gain new skills,2000,752,1.3615926480798224
1927,1272,4.502293326706537,52,Marketing,Interactive,Advance career,2007,447,9.425128620467081
1927,76,4.594130530535718,29,Agriculture,Interactive,Gain new skills,2007,561,5.606517249615061
1927,313,2.65232021958213,119,Data Science,Video,Personal interest,2011,451,8.126094217422203
1927,1542,2.95805198427287,59,Operations Management,Interactive,Personal interest,2022,355,2.9511285276680663
1927,695,3.210148495078643,9,Culinary Arts,Text,Advance career,2017,157,0.07216861793964191
1927,400,1.496254420105242,113,Biochemistry,Video,Personal interest,2008,935,2.3941234829797606
1927,1996,2.64885466930967,40,Architecture,Interactive,Personal interest,2001,482,7.952402206624662
1927,493,4.331039290929063,111,Microeconomics,Interactive,Advance career,2017,717,1.446636835293097
1927,1592,3.658795077550007,70,Machine Learning,Text,Advance career,2001,606,0.017584118866054155
1927,232,2.1849763177829544,119,Public Health,Video,Gain new skills,2016,137,3.6750541744750653
1927,1681,4.756440273693559,49,Mechanical Engineering,Video,Advance career,2015,826,7.31423936374317
1927,1432,1.7891981116194833,19,Nanotechnology,Video,Gain new skills,2022,239,8.936086831965312
1928,1880,3.504962287292762,14,Music Theory,Text,Advance career,2007,175,5.635772707865202
1928,593,2.6468475617589826,45,Culinary Arts,Interactive,Personal interest,2006,462,2.565454842921705
1928,1334,3.495248979579279,45,Linguistics,Interactive,Personal interest,2020,468,4.979057745551093
1928,1298,2.8607033536554627,76,Conflict Resolution,Interactive,Advance career,2018,278,7.84379246191083
1928,1636,4.180870259239191,29,Cognitive Science,Video,Personal interest,2011,946,1.0704715009719057
1928,354,4.588360248552657,10,Marine Biology,Text,Gain new skills,2016,977,5.168106502415721
1928,1600,1.8524212543843157,112,Music Composition,Video,Gain new skills,2016,815,7.862686519022995
1928,1877,3.5147751762011863,82,Sociology,Text,Personal interest,2020,787,8.132978362653816
1928,1093,3.2402841124828385,99,Human Anatomy,Video,Advance career,2017,367,0.49312035864705783
1928,1860,2.2627093569736685,12,Graphic Design,Interactive,Gain new skills,2008,698,5.430661821000867
1929,1629,3.9322383132191567,84,Social Media Management,Text,Advance career,2004,862,5.149176749005303
1929,927,3.0353609715588066,12,Human Rights,Interactive,Personal interest,2009,138,2.5180708261083917
1929,336,1.882065703488002,96,Psychology,Video,Personal interest,2011,271,3.2718698163209616
1929,1831,4.433323751791153,82,Zoology,Text,Personal interest,2016,473,5.137473861153856
1929,1880,1.5934672156006142,112,Robotics,Text,Advance career,2007,175,5.635772707865202
1929,1583,2.8395478636187144,107,Chemistry,Text,Gain new skills,2004,509,7.185107165574207
1929,265,2.0661427185166508,29,Psychology,Interactive,Advance career,2021,725,7.563683337608889
1929,188,2.7232355005762567,56,Machine Learning,Text,Personal interest,2016,252,2.3630564948621857
1929,131,4.950093595394296,26,Artificial Intelligence,Text,Advance career,2021,366,7.413744688330902
1929,846,1.0184034325434643,65,Cultural Studies,Text,Personal interest,2003,949,2.8904218134418134
1929,314,3.968344441151452,43,Genetics,Interactive,Advance career,2003,760,2.075955778276443
1930,1453,3.7876369836682247,83,Human Resources Management,Text,Gain new skills,2001,1000,9.973403781308711
1930,379,3.225909435163554,93,Urban Planning,Video,Gain new skills,2016,907,4.478266607970108
1930,928,3.270786335906204,49,Mechanical Engineering,Interactive,Gain new skills,2021,344,3.230925422571068
1930,1879,3.781509361344297,55,Information Technology,Interactive,Gain new skills,2015,333,6.8625460807050045
1930,442,2.163226505485954,43,Developmental Psychology,Interactive,Gain new skills,2003,382,9.87891158001409
1930,1907,3.107960133142608,43,Civil Engineering,Video,Gain new skills,2016,821,5.5532405632862405
1930,1598,4.345258221276245,97,Cryptocurrency,Video,Personal interest,2005,860,2.393313817386793
1930,126,3.561919685252097,11,History,Text,Advance career,2012,855,2.8645794478887545
1930,127,2.329190947879753,71,Cybersecurity,Video,Gain new skills,2010,855,7.65329140875035
1930,579,1.8663506998631545,117,Psychology,Text,Personal interest,2010,183,0.731409644519152
1930,1961,3.654729238272755,94,Quantum Mechanics,Video,Personal interest,2021,119,1.0277335783242136
1930,1581,3.1855239135051896,53,Film Studies,Text,Gain new skills,2020,463,5.343353688461771
1930,24,4.888810489789368,59,Software Engineering,Video,Advance career,2001,285,8.891236850858597
1931,725,1.7682870030574334,96,Macroeconomics,Text,Advance career,2010,444,5.35257447746303
1931,886,1.5074598274330375,109,Quantum Mechanics,Text,Gain new skills,2008,488,0.8525662492612385
1931,655,3.441664236517835,62,Biology,Interactive,Gain new skills,2004,517,3.098938329848898
1931,947,3.096000557125191,35,Linguistics,Interactive,Advance career,2001,42,2.946618970377215
1931,1008,2.610072999774398,81,Graphic Design,Interactive,Advance career,2003,536,8.025221285789504
1931,598,3.1747056522330497,83,Urban Planning,Interactive,Gain new skills,2004,784,4.388546077430576
1931,1310,1.0180633400315506,93,Geology,Interactive,Gain new skills,2011,100,1.1439852910189063
1931,951,1.118675073971235,36,Macroeconomics,Interactive,Gain new skills,2004,487,5.118993442299686
1932,110,3.215503292752471,35,Geology,Interactive,Gain new skills,2009,180,7.379908941248382
1932,1658,3.169552254690175,41,Linguistics,Interactive,Advance career,2015,984,5.35997499535736
1932,1430,4.173541614135709,75,Behavioral Economics,Video,Personal interest,2009,65,9.20536674883848
1932,372,4.31358636059124,56,Aerospace Engineering,Text,Personal interest,2015,254,1.451829348950917
1932,765,4.935314196481014,76,Aerospace Engineering,Video,Gain new skills,2008,453,1.8008919699922465
1932,1389,2.4933833987949705,60,Conflict Resolution,Interactive,Advance career,2002,897,4.283307028026097
1933,927,1.9487961400498783,64,Quantum Mechanics,Interactive,Personal interest,2009,138,2.5180708261083917
1933,1435,2.60906906500148,47,Civil Engineering,Video,Advance career,2017,857,4.583492819516856
1933,1522,1.0816787084683614,114,English Language,Interactive,Gain new skills,2007,659,8.608472006156786
1933,1564,2.3593908051260484,101,International Relations,Text,Personal interest,2010,493,5.578172794810414
1933,979,3.3490877202160023,22,Data Science,Interactive,Personal interest,2021,518,8.398107361511661
1933,1005,4.751430069344024,21,Religious Studies,Interactive,Advance career,2000,849,1.1277041623861173
1933,647,1.7371743002419504,31,Mechanical Engineering,Interactive,Gain new skills,2019,190,4.155037208972336
1933,401,3.0743999672115927,45,Game Theory,Video,Advance career,2017,210,8.49656049837484
1933,636,4.873967903559352,13,Public Relations,Video,Advance career,2018,597,2.6913387015928905
1934,1777,3.222247565368586,22,Game Theory,Video,Gain new skills,2005,462,1.1601453584468724
1934,1252,4.19785927194742,53,Interior Design,Video,Advance career,2018,214,9.514694852158755
1934,1750,1.5994800096425603,14,Public Health,Video,Gain new skills,2017,280,5.566913369331811
1934,1773,1.5091607932865938,97,Agriculture,Video,Personal interest,2022,591,4.237290183372489
1934,336,4.06157423600566,76,Industrial Psychology,Text,Gain new skills,2011,271,3.2718698163209616
1934,933,4.370613460125477,107,Human Rights,Interactive,Personal interest,2017,840,2.656432432585599
1934,475,1.6643030626964608,36,Education,Video,Advance career,2009,64,9.962024227122747
1934,1963,3.016561267445879,17,Cognitive Science,Video,Gain new skills,2021,538,7.673874029955239
1934,1189,4.218017131403725,63,Ethics,Video,Personal interest,2008,584,3.0383112823202296
1934,853,4.990860299715271,11,Linguistics,Text,Advance career,2003,845,1.0583299513296873
1934,1213,2.435548155215597,39,Law,Video,Advance career,2015,74,3.3938575235731285
1934,1817,2.80773903633104,69,Culinary Arts,Video,Gain new skills,2021,982,5.715238535342567
1934,1734,4.415016273146527,15,Ethics,Text,Gain new skills,2017,762,0.9311398425969375
1934,1707,1.6383726273340251,83,Urban Planning,Text,Personal interest,2008,531,4.485845424478059
1934,274,2.3497843699429115,20,Urban Planning,Interactive,Personal interest,2020,753,5.23096435195507
1935,557,2.213482411129069,107,Organizational Behavior,Video,Gain new skills,2011,879,7.95719981933272
1935,284,3.7984259337510977,30,Microeconomics,Text,Personal interest,2007,860,8.184773383513303
1935,1971,1.043178702989504,93,Literature,Video,Gain new skills,2004,701,5.2959921742319205
1935,331,3.0810166116245576,35,Cultural Studies,Interactive,Personal interest,2004,846,1.670540442099211
1935,547,1.543307918472601,106,Wilderness Survival,Interactive,Personal interest,2017,638,9.392358430200492
1935,1348,2.5793930631315027,15,Art History,Interactive,Advance career,2008,12,2.208807903466022
1935,1331,2.170103035369633,17,Electrical Engineering,Interactive,Gain new skills,2004,940,1.4834189560668576
1935,69,3.1800208081134373,77,Robotics,Video,Advance career,2002,112,1.8839313683514958
1935,1534,4.94759797030269,36,Urban Planning,Interactive,Personal interest,2009,806,4.53368758747422
1935,1939,4.845069825282172,19,International Relations,Interactive,Advance career,2017,186,0.24062521716435414
1935,1606,4.844335578056997,27,Marketing,Text,Advance career,2013,832,3.15094296639296
1935,1262,3.571819783451307,31,Biochemistry,Text,Advance career,2011,750,4.697607079378879
1935,805,4.672844468499397,67,Marine Biology,Video,Personal interest,2006,566,0.03824921632690659
1936,74,3.6545582540518,48,Statistics,Text,Advance career,2007,119,1.6199275095419463
1936,1869,3.1277376688998526,95,Philosophy,Interactive,Personal interest,2011,9,0.8701488637892729
1936,1278,1.9312248194692705,104,Architecture,Interactive,Personal interest,2011,840,8.80803116755626
1936,431,1.6581432925528237,28,Linguistic Anthropology,Interactive,Gain new skills,2002,311,8.799699044380263
1936,277,2.509112069403887,110,Human Rights,Interactive,Gain new skills,2018,503,8.605043171540919
1936,1851,3.6129289344387,105,Psychology,Interactive,Advance career,2008,621,1.8680455772676707
1936,179,3.6987352882922258,9,Wilderness Survival,Interactive,Gain new skills,2002,934,4.56930536404249
1936,1587,3.664681959563,42,Organizational Behavior,Text,Advance career,2017,424,4.077883732384899
1936,368,2.411089400301472,105,Environmental Science,Text,Gain new skills,2003,673,3.1402032655202627
1936,92,1.524721086109639,93,Mathematics,Interactive,Gain new skills,2002,329,5.8258136894140975
1936,363,4.954603032212578,54,Statistics,Text,Advance career,2013,924,7.263253985092931
1936,1116,3.5071042691484338,108,Electrical Engineering,Text,Personal interest,2009,764,7.842737741071718
1937,1425,4.237664164316688,45,Mechanical Engineering,Video,Personal interest,2013,503,1.6380828746587495
1937,216,3.188164697943398,96,Nanotechnology,Text,Advance career,2016,140,7.225884435162894
1937,316,3.4204537842492835,5,Agriculture,Interactive,Personal interest,2016,395,7.106243660873538
1937,1604,1.6173675197948645,36,Human Resources Management,Text,Gain new skills,2001,684,8.360141303802697
1937,1662,2.1652712999457986,25,Architecture,Interactive,Personal interest,2012,161,0.6810185259795021
1937,113,3.305319318435743,70,Machine Learning,Interactive,Advance career,2016,994,0.46168585996055
1937,1504,4.061771309290752,58,Supply Chain Management,Text,Personal interest,2013,204,8.446804478571101
1937,1937,4.415580857274237,18,Marketing,Interactive,Advance career,2003,395,1.230649454958268
1938,679,1.3414883081916442,46,Agriculture,Video,Personal interest,2002,707,4.083399035866151
1938,1885,4.74078836320604,79,Urban Planning,Text,Personal interest,2020,366,2.388206722735613
1938,1966,4.4304272049690745,45,Public Health,Video,Gain new skills,2018,55,2.158406277107937
1938,1367,1.3157138877693693,32,Forensic Science,Video,Personal interest,2007,914,2.9895618548222878
1938,1581,2.714965313292542,109,Wilderness Survival,Text,Personal interest,2020,463,5.343353688461771
1938,1656,1.2457948138521115,16,Graphic Design,Video,Personal interest,2013,149,7.375258595877688
1938,449,2.912111567412901,67,English Language,Text,Advance career,2009,315,1.430926614270016
1938,638,2.939112302095886,30,Artificial Intelligence,Interactive,Gain new skills,2004,734,2.4950090817126713
1938,226,4.112879335497709,119,Nutrition,Text,Advance career,2004,179,7.031414703328055
1938,1852,3.405972153460216,85,History,Text,Advance career,2012,967,6.435523313108929
1938,1885,4.935608722055839,95,Electrical Engineering,Text,Gain new skills,2020,366,2.388206722735613
1939,453,1.6626577546087289,111,Medicine,Interactive,Personal interest,2000,981,4.481306525677517
1939,1858,2.4456031262834523,116,Industrial Psychology,Video,Gain new skills,2005,943,2.4682636189640017
1939,1464,4.956549714638268,87,Journalism,Interactive,Personal interest,2005,183,3.5297912749715223
1939,160,2.6346904128415773,68,Computer Science,Video,Personal interest,2017,260,2.1485106920152885
1939,1930,1.715053525068265,52,Anthropology,Interactive,Advance career,2009,319,2.1218283640415416
1940,1249,1.8197375790297703,83,Game Theory,Video,Personal interest,2002,651,3.2966738924790686
1940,1439,3.677245338845754,74,Theater Arts,Interactive,Gain new skills,2015,477,1.2651863412915276
1940,833,1.537888828495051,33,Behavioral Economics,Text,Advance career,2013,70,5.25711662438026
1940,1479,2.767226105124694,92,Religious Studies,Video,Personal interest,2000,792,1.8015073335930176
1940,929,2.86920898918416,88,Interior Design,Video,Advance career,2022,149,5.140293793205703
1940,26,3.555973030052201,51,Graphic Design,Interactive,Personal interest,2022,419,2.052371928999025
1940,460,1.474639651151232,62,Developmental Psychology,Interactive,Personal interest,2015,231,9.82556490152201
1940,63,2.6560084306823355,78,Aerospace Engineering,Text,Personal interest,2010,79,2.0548198245510294
1940,433,2.829695252827217,29,Mathematics,Video,Personal interest,2007,908,0.08012078570821979
1940,1963,4.25236544388527,62,Sports Science,Text,Advance career,2021,538,7.673874029955239
1941,1168,1.1661459584156866,35,Wilderness Survival,Interactive,Gain new skills,2019,235,8.052719836801124
1941,1315,2.003103097873862,76,Pharmacology,Video,Personal interest,2002,954,1.058942767607144
1941,1672,2.358416871394799,102,History,Video,Gain new skills,2000,285,5.094769489421891
1941,1853,4.251126516701349,116,History,Interactive,Personal interest,2017,456,9.01978827881148
1941,763,3.277590124551862,12,Religious Studies,Interactive,Advance career,2001,638,0.6279465179423827
1941,293,3.998789216410621,113,Physics,Interactive,Advance career,2001,743,4.679757501080536
1942,317,1.651462092149203,61,Architecture,Video,Advance career,2015,720,6.83701645403398
1942,778,4.657467227247214,84,Religious Studies,Video,Advance career,2021,405,9.891481739106409
1942,1642,2.34395603262672,65,Music Composition,Video,Gain new skills,2011,677,5.338031614214148
1942,280,1.92479500851105,107,Religious Studies,Interactive,Gain new skills,2009,723,8.318963538480858
1942,1621,3.887774572399806,29,Music Composition,Text,Gain new skills,2014,866,1.3424810330026016
1943,1926,2.893098637653904,104,Geology,Text,Advance career,2001,377,0.3199535921874297
1943,207,2.6147720707693707,37,Cryptography,Video,Advance career,2015,985,3.9307666441073663
1943,850,1.0146780502244392,55,Quantum Mechanics,Text,Personal interest,2003,184,7.415979292710154
1943,1534,3.1768453657570523,41,Electrical Engineering,Text,Gain new skills,2009,806,4.53368758747422
1943,1144,1.9695447194635516,106,Social Media Management,Text,Personal interest,2009,798,9.64216855391267
1943,2000,1.4278053837784337,45,Music Composition,Video,Personal interest,2011,36,1.8316192040393542
1943,415,4.485501233390537,32,Political Science,Interactive,Personal interest,2011,987,5.628841864644247
1943,258,4.575235063555764,27,History,Interactive,Personal interest,2022,878,8.165778672142856
1943,1043,3.859321620090828,49,Software Engineering,Video,Personal interest,2017,504,1.49178070712077
1943,777,4.645569195348755,35,Business Administration,Text,Advance career,2008,868,4.414091216213999
1943,1919,2.745495449249946,81,Microeconomics,Interactive,Gain new skills,2006,820,7.626053352987058
1944,618,2.5516931325697594,114,Quantum Computing,Text,Gain new skills,2002,129,4.08456593850217
1944,501,2.6905841315648598,80,Civil Engineering,Interactive,Personal interest,2020,509,8.941133991119774
1944,696,3.309319483753531,103,Entrepreneurship,Interactive,Personal interest,2019,953,0.08223154009871836
1944,1969,2.0598066482544977,9,Pharmacology,Text,Gain new skills,2021,524,6.735304964364327
1944,1185,4.622122331048029,12,Conflict Resolution,Text,Gain new skills,2004,474,2.4148938332648995
1945,827,2.1768626002548457,100,Artificial Intelligence,Interactive,Advance career,2010,464,3.3349371484154555
1945,858,1.3485797388252276,43,Information Technology,Text,Gain new skills,2008,584,6.9535647296252705
1945,1691,2.8174765969391404,43,Aerospace Engineering,Interactive,Gain new skills,2001,75,1.3472123815409731
1945,1722,1.115574267591966,86,Ethics,Interactive,Advance career,2009,509,6.430478529719422
1945,500,4.258796330393283,53,Human Resources Management,Video,Advance career,2014,986,3.867701165402476
1945,705,1.9745841916232776,91,Software Engineering,Video,Advance career,2003,887,8.146194541117609
1945,30,4.916251577817932,37,Mechanical Engineering,Video,Gain new skills,2009,990,6.230510925068591
1945,1380,3.2223992379790705,27,Geography,Text,Gain new skills,2015,128,8.93127158922945
1945,442,2.875723303702458,104,Music Theory,Text,Personal interest,2003,382,9.87891158001409
1945,1700,3.3779833311752463,89,Mechanical Engineering,Interactive,Advance career,2002,280,8.939281210900802
1945,1322,2.6775683620074715,67,Journalism,Video,Gain new skills,2010,740,9.708649339472466
1945,1094,3.2955022839018664,100,Physics,Video,Gain new skills,2003,995,0.1312986135114702
1945,1813,4.338980970180671,30,Industrial Psychology,Interactive,Personal interest,2021,745,5.3801517647458965
1946,27,2.4751863176214357,91,Cultural Studies,Video,Advance career,2001,852,0.5668222121901778
1946,676,2.040650617542224,117,Information Technology,Video,Personal interest,2006,768,5.144374144605162
1946,125,2.018547937877701,95,Anthropology,Video,Advance career,2008,247,1.726009932417717
1946,700,4.354280698544784,62,Art History,Video,Personal interest,2000,241,0.2890655031701317
1946,1863,4.468481722013487,18,Communication Studies,Video,Gain new skills,2010,533,8.785959191618826
1946,745,3.660431737679098,116,Communication Studies,Video,Gain new skills,2013,669,4.866186944163208
1947,1384,4.5581781814162,69,Ethics,Text,Personal interest,2004,361,7.288883959457979
1947,337,4.962318649438879,32,Music Composition,Interactive,Gain new skills,2001,382,6.834800292625366
1947,27,2.089344484208441,49,Game Theory,Video,Gain new skills,2001,852,0.5668222121901778
1947,795,4.077619172009098,44,Quantum Computing,Text,Gain new skills,2007,196,4.846766177151381
1947,1316,4.94126044320751,30,Tax Law,Interactive,Gain new skills,2011,966,8.184974018137817
1947,743,2.899043545536781,42,Renewable Energy,Interactive,Gain new skills,2002,247,6.402750773985403
1947,1793,1.2686639047650634,113,Journalism,Video,Personal interest,2020,194,6.040205082532067
1947,989,1.1738097883384797,103,Marketing,Text,Gain new skills,2015,657,5.00472255723261
1947,1634,4.695036680306733,23,Information Technology,Video,Advance career,2019,32,7.600183293043631
1947,1,1.6674167056693046,90,Film Studies,Video,Gain new skills,2004,982,7.995224467364381
1947,1030,4.650260747222304,107,Zoology,Video,Advance career,2009,750,1.344145583203854
1947,1042,3.0171394175135555,28,Fashion Design,Text,Personal interest,2021,999,2.8607987914824786
1947,99,1.4675933233940968,119,Operations Management,Video,Advance career,2013,510,5.274242442498318
1948,649,3.0116892457682205,73,Architecture,Interactive,Advance career,2005,486,5.213342773493261
1948,666,1.5127768623641566,118,Electrical Engineering,Interactive,Personal interest,2008,865,1.3170242861821468
1948,149,3.8985849206644256,99,Game Design,Interactive,Personal interest,2013,214,9.125147971163706
1948,1208,4.964810718622053,25,Paleontology,Interactive,Gain new skills,2016,305,9.98599200455159
1948,1926,1.2822030420659316,20,Nutrition,Video,Advance career,2001,377,0.3199535921874297
1948,1821,2.350692034848737,54,Data Science,Video,Personal interest,2015,669,8.72831339895126
1948,1182,3.472902522621391,86,Microeconomics,Video,Personal interest,2013,822,9.261826347646437
1948,680,4.444360076222641,17,Graphic Design,Text,Gain new skills,2006,136,1.0471000822253262
1948,256,3.0011605770635965,84,Human Rights,Interactive,Advance career,2014,812,4.360585033907768
1948,178,1.2643104334341104,65,Zoology,Interactive,Personal interest,2017,598,7.7112869154272365
1948,1987,2.7768277883266537,57,Information Technology,Interactive,Personal interest,2021,46,5.846847584902991
1948,456,1.7380218180724634,44,Robotics,Interactive,Personal interest,2019,828,1.4739918823984632
1948,863,2.9296108453836065,24,Aerospace Engineering,Text,Gain new skills,2006,235,3.695399099168281
1949,725,4.25192848467875,88,Entrepreneurship,Video,Gain new skills,2010,444,5.35257447746303
1949,171,2.092906726470551,24,Urban Planning,Video,Personal interest,2002,281,0.7035110832256808
1949,1553,3.939289292525124,20,Cultural Studies,Text,Personal interest,2020,480,9.186147709132095
1949,1431,4.356396977427887,97,Marketing,Interactive,Advance career,2001,140,2.911280159893781
1949,1155,3.798583327357413,96,Development Studies,Interactive,Advance career,2002,400,4.076073847483956
1949,650,1.513052343538163,100,International Relations,Video,Gain new skills,2018,71,5.108624061026821
1949,1165,4.865515109789768,102,Cryptography,Interactive,Gain new skills,2015,940,1.8927217130838236
1949,1178,3.565863308279297,73,Sports Science,Text,Personal interest,2002,931,4.518258083508972
1949,1541,2.826334435604605,10,Public Health,Interactive,Gain new skills,2002,427,2.425013519815016
1949,1263,2.5681858595201343,110,Psychology,Text,Personal interest,2014,217,2.55581600785338
1949,1280,3.3616235164948782,65,Political Science,Video,Advance career,2003,684,3.1728803439834294
1949,1603,4.080297086749029,56,Interior Design,Text,Advance career,2008,325,8.520953830325414
1949,1040,2.9348386968183098,90,Machine Learning,Video,Advance career,2020,378,7.337830968216476
1949,1743,2.989446892285417,55,Agriculture,Text,Advance career,2004,922,3.925006337392476
1949,1280,1.698113361098776,85,Biochemistry,Video,Advance career,2003,684,3.1728803439834294
1950,1757,3.5837618555096395,110,Philosophy,Text,Advance career,2017,593,4.182781199961441
1950,1975,4.751627088063062,10,Cybersecurity,Text,Advance career,2005,828,9.914287342331251
1950,439,3.206171888211728,114,Organizational Behavior,Text,Advance career,2014,42,9.397592882890496
1950,1051,3.2527919289621177,50,Nanotechnology,Video,Gain new skills,2018,9,1.8920816738380553
1950,1449,3.765421597342612,99,Computer Science,Interactive,Gain new skills,2008,958,7.850126845523217
1950,1397,2.1366634893635057,69,Physics,Text,Advance career,2016,438,9.367316424878817
1950,819,2.6694857328939823,84,Linguistic Anthropology,Video,Personal interest,2014,645,4.947670829929117
1950,776,3.3041489643477626,48,Fashion Design,Text,Gain new skills,2010,967,7.142468427126472
1950,782,2.0288135425549503,17,Social Media Management,Interactive,Advance career,2015,370,7.656431548643756
1950,1106,3.3478047299730926,11,Developmental Psychology,Interactive,Advance career,2008,830,4.696065537311585
1950,466,4.721027428059744,34,Physics,Interactive,Gain new skills,2012,390,0.3861273386571251
1950,1696,4.9221254211874665,12,Psychology,Text,Advance career,2000,159,3.5306565296012993
1950,1354,4.781019556739796,29,Zoology,Video,Gain new skills,2013,860,2.940207309811733
1950,124,2.5995340201787807,97,Sports Science,Text,Gain new skills,2007,873,9.827670340059342
1951,1814,4.535244494120402,114,Machine Learning,Text,Advance career,2021,227,4.726126875612451
1951,321,4.823466074229292,85,Cybersecurity,Video,Advance career,2006,784,9.967522939338709
1951,544,3.709358697755367,57,Information Technology,Text,Gain new skills,2019,904,2.808623469210673
1951,1458,3.324646702709722,46,Civil Engineering,Video,Gain new skills,2022,841,3.210312792401128
1951,977,1.028853829307677,82,Behavioral Economics,Interactive,Personal interest,2017,943,8.985582448422578
1951,944,1.761714400039848,111,Organizational Behavior,Text,Advance career,2009,532,0.8944528020603815
1951,840,4.468622575104881,23,Paleontology,Text,Gain new skills,2010,369,9.804429924698997
1951,1651,2.4560760943871567,60,Developmental Psychology,Interactive,Gain new skills,2017,697,4.160932432758346
1951,653,1.5876729399230085,21,Psychology,Text,Advance career,2004,579,8.202897882946456
1951,532,2.1604237680083496,113,Art History,Interactive,Gain new skills,2017,317,4.825078016642986
1951,1197,4.904416839485531,90,Environmental Science,Text,Advance career,2022,793,5.231963563711911
1951,149,2.0244040667889664,120,Interior Design,Video,Personal interest,2013,214,9.125147971163706
1951,1631,3.263668311962588,89,Sports Science,Video,Advance career,2006,777,5.230884263532607
1951,910,1.572340831773832,30,Journalism,Interactive,Gain new skills,2012,772,6.7243050967939135
1952,372,1.44130454000106,103,Cognitive Science,Interactive,Advance career,2015,254,1.451829348950917
1952,1137,1.7537721911455284,114,Human Resources Management,Interactive,Advance career,2022,201,0.3529075852617036
1952,34,3.3831798442325374,93,Agriculture,Video,Personal interest,2003,739,8.92433937591253
